Time(s),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),EstimatedIntegrationError,EulerAngleX(rad),EulerAngleY(rad),EulerAngleZ(rad),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),TimeStep(s),VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s)
0,0.0,0.0,0.0,2.901631930018453e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.01,0.0,0.0,0.0
0.01,0.0,0.0,0.0,4.027846066450309e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010097146917254019,0.0,0.0,0.0
0.02009714691725402,0.0,0.0,0.0,6.763062108859531e-06,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010194198851893786,0.0,0.0,0.0
0.030291345769147805,0.0,0.0,0.0,1.1474926995632252e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010295701735776597,0.0,0.0,0.0
0.0405870475049244,0.0,0.0,0.0,4.530276496708127e-06,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.01039783519165828,0.0,0.0,0.0
0.05098488269658268,0.0,0.0,0.0,3.2285452112304734e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010501811155450458,0.0,0.0,0.0
0.06148669385203314,0.0,0.0,0.0,0.00014190369558654377,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,-1.9703830556477878e-06,0.0,874.6030487735787,0.01060402031674116,0.0007732467158037681,0.0,0.0073569510671877255
0.0720907141687743,0.0,0.0,0.0,1.7366282238150612e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,4.416397518645465e-05,0.0,874.6035239176275,0.01069570294252746,0.008372389022188852,0.0,0.079657960509637
0.08278641711130176,0.0,0.0,0.0,7.372364515112656e-06,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.00021445748271632965,0.0,874.6051810139652,0.010801603698354395,0.02407840343861741,0.0,0.22909070579081237
0.09358802080965616,0.0,0.0,0.0,2.146856845226993e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0005975200536166656,0.0,874.6088631897335,0.010909747738160294,0.047398562871108385,0.0,0.4509672017621079
0.10449776854781645,0.0,0.0,0.0,0.00011390742278164436,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0012825331533033652,0.0,874.6154189687062,0.011017553945853506,0.0787083598377421,0.0,0.748860021090374
0.11551532249366996,0.0,0.0,0.0,1.7167128061101508e-06,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.002361993964159176,0.0,874.6257284116067,0.011116354125204245,0.11764669669046579,0.0,1.1193335491484737
